id	sentiment_score	upvotes
jsid-post-aNDYMp4	-0.5267	62
jsid-post-a1mQgRP	0.7783	72
jsid-post-amoBQvj	0.7184	34
jsid-post-azx9yVz	0.3612	634
jsid-post-aBy0zKP	0.9153	1200
jsid-post-aMVZ7KG	0.9432	18
jsid-post-a5QMgrg	0.7988	75
jsid-post-aRB1Wey	0.9382	132
jsid-post-amoBQY9	-0.1531	207
jsid-post-aqyKMKv	0.936	17
jsid-post-azx9y8b	0.5994	56
jsid-post-a1mQgeR	0.9944	193
jsid-post-amoBQ04	0.8934	123
jsid-post-abAYDq8	0.6369	160
jsid-post-a9yKwbK	0.9781	133
jsid-post-aZZLXp3	0.5574	104
jsid-post-aVvYrOP	0.9371	101
jsid-post-a1mQgvv	0.959	165
jsid-post-a7o3gLe	-0.7845	90
jsid-post-a0eQGqz	0.9607	294
jsid-post-adBLMG9	-0.9744	75
jsid-post-aGyZqvK	-0.9601	1300
jsid-post-aryG0EB	0.0	1200
jsid-post-aqyKOMQ	-0.3612	1700
jsid-post-aPAY0Eq	0.9839	136
jsid-post-ajP8jbg	0.9826	228
jsid-post-aMVZ7eP	0.0	40
jsid-post-aE02Kvo	0.128	25
jsid-post-a7o3g7L	-0.2732	42
jsid-post-ajP8jRG	0.6486	3000
jsid-post-ayNBAvr	0.872	3200
jsid-post-agmnb9w	-0.9875	168
jsid-post-aYQYBBO	0.9946	157
jsid-post-aZZLK23	0.9022	1500
jsid-post-aBy0MMA	0.9865	76
jsid-post-aMVZ6qX	0.9274	986
jsid-post-aBy0MPz	0.5423	8800
jsid-post-aqyKOdv	0.0	454
jsid-post-aBy0MvO	-0.0772	222
jsid-post-aNDYX3r	0.5267	249
jsid-post-aryG080	0.9509	61
jsid-post-aRB1GoB	0.8756	165
jsid-post-awyADvr	-0.6908	113
jsid-post-awyADO1	0.9712	197
jsid-post-aAy37q2	0.9313	15
jsid-post-a7o3B2L	0.0	226
jsid-post-a5QMAqg	0.8481	167
jsid-post-azx9zGz	0.9545	347
jsid-post-axyz8RW	0.4767	73
jsid-post-apRmXVn	0.734	58
jsid-post-a9yKeD1	-0.9287	36
jsid-post-amoBym4	0.7717	231
jsid-post-aD21LrZ	0.7964	40
jsid-post-ajP8jxq	0.8442	22
jsid-post-a8739D6	0.4939	74
jsid-post-aBy0MyD	0.765	149
jsid-post-amoByoX	0.7717	178
jsid-post-a8739GV	0.9259	299
jsid-post-aLng3p6	0.9732	641
jsid-post-aryG0my	0.8126	108
jsid-post-aXPYzrv	0.34	119
jsid-post-aRB1G7Q	0.9902	419
jsid-post-avy8V15	0.9538	14
jsid-post-aVvY8Yw	0.0	121
jsid-post-aAy37Ed	0.8126	13
jsid-post-a87393Y	0.9858	211
jsid-post-aLng30V	0.886	45
jsid-post-azx9zeN	-0.1779	64
jsid-post-aZZLKLz	0.296	22
jsid-post-aMVZ6bX	0.3818	21
jsid-post-a0eQDwz	-0.5853	45
jsid-post-agmnpgq	0.891	13
jsid-post-aVvY9jK	0.8176	40
jsid-post-aryG9QX	0.0	18
jsid-post-adBLrz2	0.9729	12
jsid-post-aE02y09	0.9432	283
jsid-post-aD21r6Z	0.9643	27
jsid-post-a9yKZnL	-0.7096	29
jsid-post-a5QMvQN	0.765	21
jsid-post-aoyeqnA	0.9801	27
jsid-post-aoyewwm	0.8176	47
jsid-post-aO8Y5Ey	0.9674	28
jsid-post-aZZL5on	0.8126	36
jsid-post-aE025mp	0.802	0
jsid-post-an79wZV	0.9531	26
jsid-post-aryGw9d	-0.9524	15
jsid-post-a1mQj2b	0.9538	11
jsid-post-a873Npd	0.9661	41
jsid-post-aXPYzR6	0.9274	1100
jsid-post-aQzRKDq	0.9142	30
jsid-post-a1mQnV2	-0.128	110
jsid-post-aqyKAoj	0.8126	24
jsid-post-aBy04RZ	0.3612	12
jsid-post-a9yKX16	-0.3612	17
jsid-post-aPAYQKg	0.4019	13
jsid-post-aE02W8p	0.9477	12
jsid-post-axyz3gY	0.0	16
jsid-post-aXPYr5g	0.8957	21
jsid-post-a9yK03D	0.7964	123
jsid-post-a9yK0QD	0.946	30
jsid-post-aRB1dY5	0.9623	24
jsid-post-aD215px	0.7906	15
jsid-post-aW4Y5A3	0.7579	35
jsid-post-aRB1d9q	0.7351	15
jsid-post-aKGx5LZ	0.9403	10
jsid-post-a6ZOgNL	-0.9571	17
jsid-post-aD21vmw	0.9393	0
jsid-post-aQzR5YK	0.975	22
jsid-post-aBy0e9O	0.9169	13
jsid-post-avy8j2b	0.0	17
jsid-post-aVvYE4O	0.9786	12
jsid-post-ae9rBrj	0.0	59
jsid-post-amoBZYy	0.34	127
jsid-post-aE024qG	0.8689	0
jsid-post-aXPYOqv	0.0	70
jsid-post-aryGLR7	0.9829	220
jsid-post-a873g3p	-0.9866	33
jsid-post-aD21vmd	0.5423	200
jsid-post-aO8YWm6	0.9729	63
jsid-post-a34QOdN	0.1027	92
jsid-post-aVvY6ew	0.9477	38
jsid-post-avy8jGq	0.9764	45
jsid-post-ayNBKpY	0.953	48
jsid-post-avy8jgO	0.8519	25
jsid-post-avy8jLO	0.7506	17
jsid-post-ayNBwjW	-0.1779	29
jsid-post-ajP8wz1	0.5106	23
jsid-post-aAy35XZ	0.0	29
jsid-post-avy8wdq	0.9451	11
jsid-post-aQzR5xz	-0.8442	20
jsid-post-aO8YOGM	0.9712	16
jsid-post-avy8B3d	0.9153	84
jsid-post-a873QXZ	0.6369	40
jsid-post-a9yK5b0	-0.5574	19
jsid-post-aGyZQA6	0.5106	0
jsid-post-amoBZ6o	0.7239	103
jsid-post-amoBZmo	0.9509	14
jsid-post-amoBZGo	0.7964	79
jsid-post-aGyZQz7	0.979	108
jsid-post-aVvY6xv	-0.7906	41
jsid-post-ae9rBVQ	0.9682	16
jsid-post-aqyKE8p	0.1027	29
jsid-post-a7o3xqL	0.9169	55
jsid-post-aYQY0rw	0.9729	42
jsid-post-aRB1prA	0.93	23
jsid-post-aE0242o	0.8807	16
jsid-post-abAY8bL	0.7845	15
jsid-post-aBy05E1	0.8176	34
jsid-post-amoBwGj	-0.6369	13
jsid-post-apRmwv8	0.5267	29
jsid-post-aW4Yymd	0.9837	28
jsid-post-an79ZYB	0.0	12
jsid-post-aMVZ6P6	-0.9686	20
jsid-post-aqyKEAQ	0.9081	0
jsid-post-aVvY6BO	0.9628	14
jsid-post-aoye73e	0.9623	17
jsid-post-agmne7r	0.6908	14
jsid-post-aAy39dZ	0.9485	11
jsid-post-aqyKV6p	0.6124	21
jsid-post-amoBZn2	0.8316	78
jsid-post-a1mQ6OG	-0.8779	25
jsid-post-aZZLYo6	0.9169	16
jsid-post-aoye7AX	0.0	20
jsid-post-a34QOpm	0.7351	21
jsid-post-amoBZg4	-0.3222	27
jsid-post-a4PQgnA	0.0	17
jsid-post-aBy0eMN	0.9349	39
jsid-post-a4PQ0xA	0.8555	12
jsid-post-a4PQ0Xw	0.765	0
jsid-post-aZZLYOn	0.9403	10
jsid-post-a9yKGeZ	0.9686	33
jsid-post-a4PQ0O1	0.8225	20
jsid-post-aXPYOOz	0.0	13
jsid-post-aBy05MP	0.5719	14
jsid-post-ayNBreM	0.991	15
jsid-post-azx930z	0.9501	169
jsid-post-aRB1qg5	-0.2023	0
jsid-post-apRmZKD	-0.1531	14
jsid-post-a873xYe	0.9643	0
jsid-post-a1mQ3p6	0.9287	10
jsid-post-amoB4Xo	0.0	15
jsid-post-an79oPB	0.296	42
jsid-post-aAy39zd	0.3818	28
jsid-post-a1mQ6g8	0.2263	46
jsid-post-aD21vrd	0.9432	37
jsid-post-aryGL65	0.9786	29
jsid-post-aYQY02w	0.5106	31
jsid-post-aGyZQXz	0.8658	16
jsid-post-aVvY6mM	0.4588	31
jsid-post-azx93Qj	0.9477	10
jsid-post-aW4YX2q	0.5859	14
jsid-post-ae9r8bb	0.4588	0
jsid-post-aO8YLmv	0.0	14
jsid-post-aYQY0zV	0.6124	10
jsid-post-aoye7qn	0.9744	29
jsid-post-aE02mdp	0.9816	10
jsid-post-aW4YXAZ	0.3818	22
jsid-post-a6ZORG8	0.7717	16
jsid-post-axyzrBD	-0.6908	10
jsid-post-aLng3Yg	0.3818	14
jsid-post-a873xyY	0.8442	22
jsid-post-an79Py0	0.7579	19
jsid-post-aAy3z12	0.2023	31
jsid-post-aGyZ4xn	0.9657	14
jsid-post-adBLwe9	0.8135	16
jsid-post-aD21NrN	0.9709	32
jsid-post-a873x5V	0.2732	16
jsid-post-aXPY6qd	0.9403	31
jsid-post-a2vZ6re	0.9022	15
jsid-post-a873xdd	0.0	17
jsid-post-a7o3RK2	0.9565	12
jsid-post-ajP8e8w	0.2732	69
jsid-post-aD21e4O	0.9792	35
jsid-post-aAy3zeZ	0.9702	15
jsid-post-ae9rwYm	0.9136	12
jsid-post-aGyZ5ZX	0.3182	16
jsid-post-agmnz81	0.9244	57
jsid-post-a2vZ6wE	0.0516	18
jsid-post-ae9r8Qj	0.296	15
jsid-post-aRB1qAj	0.9001	21
jsid-post-aPAYbGV	0.9517	11
jsid-post-a9yKgB1	0.7579	32
jsid-post-axyzqbW	0.7003	20
jsid-post-aW4YBXZ	0.9628	21
jsid-post-aGyZ45Z	0.9786	95
jsid-post-a6ZOY4q	0.3182	120
jsid-post-a873xOY	0.9849	21
jsid-post-aD21eN9	0.5106	141
jsid-post-awyAWDW	-0.9186	34
jsid-post-a5QM09q	-0.9509	24
jsid-post-aBy0BNO	0.9702	25
jsid-post-avy8KBb	0.4939	20
jsid-post-axyzqYp	0.9231	20
jsid-post-aE02mVK	0.9468	16
jsid-post-aYQYXKO	-0.1027	81
jsid-post-aO8YLd2	0.8176	50
jsid-post-aZZLYeV	0.5106	31
jsid-post-aD21v7B	0.7096	17
jsid-post-aE02m9e	0.3612	40
jsid-post-aPAYbqQ	0.8519	64
jsid-post-awyAWjW	0.9825	45
jsid-post-aoyeQwn	0.765	43
jsid-post-aVvY522	0.9783	100
jsid-post-aRB1dzG	0.8519	12
jsid-post-aVvY5Q2	0.6908	11
jsid-post-adBLDmM	0.3818	29
jsid-post-agmnzDg	0.9287	25
jsid-post-an79oAV	-0.0516	10
jsid-post-aBy0KGD	0.7906	35
jsid-post-aO8Yo8y	0.0	22
jsid-post-aNDY7oA	0.9564	183
jsid-post-a4PQXZ6	0.872	0
jsid-post-ae9rnGp	0.9269	12
jsid-post-azx9WLz	-0.5719	43
jsid-post-aD21KA7	0.802	37
jsid-post-aryG7Pd	-0.9678	78
jsid-post-aGyZmYw	0.0	29
jsid-post-aO8YL6E	0.8133	49
jsid-post-axyzqXY	0.9565	61
jsid-post-azx9pWB	0.8779	62
jsid-post-aQzRWj2	0.8625	52
jsid-post-adBLDWd	0.9947	24
jsid-post-aYQYX8q	0.9436	18
jsid-post-a873xje	0.25	45
jsid-post-a4PQ0Wp	0.9477	12
jsid-post-aRB1p1q	0.802	35
jsid-post-amoBwB4	0.975	16
jsid-post-a2vZbOp	0.9709	39
jsid-post-axyzL11	0.0	30
jsid-post-axyzLz1	-0.7506	12
jsid-post-aGyZmd6	0.9022	0
jsid-post-aZZL6p3	0.9531	77
jsid-post-aYQY3Yx	0.7579	16
jsid-post-aPAYE9V	0.9559	18
jsid-post-amoBe84	0.0258	31
jsid-post-a9yKxYL	-0.7184	18
jsid-post-azx9WAb	0.981	37
jsid-post-aRB1bAy	0.8834	15
jsid-post-aKGxooj	-0.7579	31
jsid-post-aAy3zN2	0.3612	25
jsid-post-aVvYyVM	0.9565	13
jsid-post-aqyKERR	-0.296	17
jsid-post-aoyewve	0.7845	11
jsid-post-ayNBrMM	-0.8834	11
jsid-post-aGyZmZn	0.9325	16
jsid-post-avy8M8X	0.1531	17
jsid-post-aryGQnB	0.3818	10
jsid-post-a7o3YWb	0.9584	11
jsid-post-ajP8eXx	-0.4939	18
jsid-post-a0eQqwn	0.0	88
jsid-post-aGyZmLG	-0.5719	67
jsid-post-ae9rn9O	0.9042	44
jsid-post-aAy38Q0	0.93	16
jsid-post-aZZL6n6	-0.9371	0
jsid-post-a2vZ3vd	0.9001	17
jsid-post-a9yKxKD	0.7351	14
jsid-post-azx9pjp	-0.891	11
jsid-post-axyzQDL	-0.5267	22
jsid-post-aGyZm8G	0.9062	25
jsid-post-ajP8z10	0.8807	52
jsid-post-aVvYpZP	0.7783	0
jsid-post-amoBe1y	0.7003	14
jsid-post-an79mQq	0.7717	17
jsid-post-ae9rnxj	0.4019	0
jsid-post-aZZLK7z	0.0772	18
jsid-post-aAy38XE	0.9261	0
jsid-post-awyAEdR	0.8074	16
jsid-post-aVvYp2P	0.9042	18
jsid-post-aAy38Eo	-0.3982	11
jsid-post-azx9W5B	0.0	17
jsid-post-aYQY3E7	0.9231	18
jsid-post-a9yKx1W	0.9501	15
jsid-post-aNDY7Kv	0.9538	16
jsid-post-amoBwPo	0.8591	11
jsid-post-adBLGRV	0.0	24
jsid-post-a873Rep	0.0516	27
jsid-post-ae9rn7m	-0.1531	19
jsid-post-aMVZoBR	0.3818	24
jsid-post-agmnD1g	0.0	26
jsid-post-aqyKPg7	0.8834	32
jsid-post-aKGxQ1j	0.5267	11
jsid-post-aoyev8A	0.9565	16
jsid-post-a0eQrpO	-0.4389	10
jsid-post-aQzRLBe	0.9118	20
jsid-post-aqyKPAL	-0.4588	20
jsid-post-apRm4zD	0.9186	20
jsid-post-avy8M9M	0.9705	23
jsid-post-awyAEeQ	0.7351	19
jsid-post-aGyZmOz	-0.1779	13
jsid-post-adBLGwB	0.0	48
jsid-post-abAYNw9	0.9849	30
jsid-post-ae9rnyp	0.743	33
jsid-post-aD21Ke9	0.0	26
jsid-post-aKGxQNQ	0.5423	24
jsid-post-ae9rn25	0.8225	30
jsid-post-aGyZ4qK	0.9905	14
jsid-post-aVvY8D8	0.9741	14
jsid-post-aNDYNZ3	0.9169	0
jsid-post-agmnW3g	0.7351	59
jsid-post-a9yKgyj	0.9764	21
jsid-post-a7o3Q7e	0.4215	241
jsid-post-a9yKoYK	0.9623	61
jsid-post-aZZL6o3	0.1027	34
jsid-post-aZZL66W	0.9451	52
jsid-post-ae9rnqp	0.4767	39
jsid-post-a6ZOPd9	0.4767	17
jsid-post-avy8MyE	-0.7506	14
jsid-post-a4PQ0Ew	0.9349	12
jsid-post-aBy0emP	0.8519	18
jsid-post-aMVZ5WA	-0.128	45
jsid-post-aO8YN32	0.8126	23
jsid-post-agmnWX1	-0.9201	31
jsid-post-aW4Yzq6	0.9643	17
jsid-post-ajP8p18	-0.7964	33
jsid-post-aGyZXzn	0.8481	37
jsid-post-a7o3Qeq	0.296	15
jsid-post-a9yKo6o	0.7845	26
jsid-post-a34QmMQ	0.9612	46
jsid-post-adBLEgj	0.8271	44
jsid-post-a0eQBNB	-0.2732	31
jsid-post-aW4YzGK	0.5719	19
jsid-post-aqyK0ev	0.9839	17
jsid-post-a6ZOPZL	-0.9709	26
jsid-post-aKGxRdQ	0.3818	14
jsid-post-avy8NeO	0.8957	24
jsid-post-aRB1n75	0.4215	35
jsid-post-a4PQvbv	-0.6705	11
jsid-post-aYQY33O	0.981	17
jsid-post-aW4Yred	0.4767	18
jsid-post-awyAwNx	0.9859	13
jsid-post-a7o3YB2	0.9169	33
jsid-post-a34Q6zr	-0.836	17
jsid-post-a7o3YOz	0.7964	26
jsid-post-an79mDB	0.9607	22
jsid-post-ae9rBmv	0.9856	20
jsid-post-aAy35Q2	0.0772	48
jsid-post-a2voxZD	0.7845	17
jsid-post-aLngxyx	0.9371	56
jsid-post-a34Qm6r	0.935	41
jsid-post-apRmO4n	0.9652	13
jsid-post-apRmOyE	-0.9349	12
jsid-post-a9yKoGL	0.9705	49
jsid-post-aoyeXq3	-0.296	58
jsid-post-abAY7Er	0.9887	102
jsid-post-aLngxAV	0.9274	144
jsid-post-azx9n4N	0.9559	33
jsid-post-aD21yVd	0.9805	75
jsid-post-a4PQvwd	0.9022	72
jsid-post-azx9nRB	0.5267	62
jsid-post-axyz5YM	-0.6124	173
jsid-post-a873Z21	0.9652	61
jsid-post-avy8N6O	0.8689	78
jsid-post-aNDYNQb	0.1027	63
jsid-post-aryGYZ7	0.2263	84
jsid-post-aGyZXMZ	-0.6369	31
jsid-post-ayNBGY8	-0.743	55
jsid-post-ayNBG4Y	0.979	21
jsid-post-aNDYN4K	0.9538	16
jsid-post-aVvYAmO	-0.8176	16
jsid-post-axyz5Mp	0.988	37
jsid-post-aVvYAvK	0.8074	25
jsid-post-aqyK0np	0.93	16
jsid-post-adBLEXN	-0.1027	53
jsid-post-aAy3jDL	0.0	22
jsid-post-a0eQB4d	-0.5267	11
jsid-post-avy8NGM	0.802	31
jsid-post-a34Q6bv	0.9274	21
jsid-post-aXPYyKb	0.7845	29
jsid-post-adBLGB9	0.9643	47
jsid-post-aRB1qvB	0.9403	14
jsid-post-aAy39rp	0.0	43
jsid-post-aqyKwoR	0.0	15
jsid-post-aRB1nn5	0.9524	32
jsid-post-aMVZ3eG	0.8074	41
jsid-post-a5QM8eq	0.9287	0
jsid-post-aRB1Y6M	0.5106	18
jsid-post-a0eQ29z	-0.996	42
jsid-post-an79LYq	0.8591	19
jsid-post-a5QM4LE	0.8271	14
jsid-post-avy83ZO	0.0	15
jsid-post-a0eQypd	0.7964	21
jsid-post-aAy3oYp	0.743	15
jsid-post-adBLmNZ	0.9814	15
jsid-post-aGyZW9K	-0.9806	15
jsid-post-a0eQ28X	-0.6597	18
jsid-post-a873xz3	-0.886	16
jsid-post-aXPY6ov	0.6486	21
jsid-post-aNDY6nK	-0.7783	12
jsid-post-agmnW7w	0.7717	74
jsid-post-aYQY94V	0.4215	15
jsid-post-aKGxQO6	0.3612	15
jsid-post-a6ZOAV9	0.4939	70
jsid-post-a4PQDGd	0.128	33
jsid-post-ayNBOxq	-0.8817	12
jsid-post-a9yK9Aj	-0.7096	13
jsid-post-adBLmp9	0.8834	12
jsid-post-aMVZoYG	0.4019	15
jsid-post-amoBeRV	0.886	25
jsid-post-aryG7Z5	0.9652	148
jsid-post-aE023oN	-0.9186	32
jsid-post-aZZLGZ3	0.8442	34
jsid-post-aQzR0ze	0.9287	22
jsid-post-a1mQGP2	0.9719	19
jsid-post-a6ZOAqN	0.1027	10
jsid-post-aLngx4z	0.7579	19
jsid-post-avy8M9d	-0.6808	13
jsid-post-agmnPOr	0.9509	91
jsid-post-aD21E6x	0.5859	45
jsid-post-a4PQDNm	0.1779	24
jsid-post-aLngyzW	0.9716	46
jsid-post-aW4YwvK	0.296	46
jsid-post-a34QVAr	0.0	15
jsid-post-a4PQDz6	-0.7351	35
jsid-post-a4PQDnZ	0.9908	60
jsid-post-aBy072P	-0.8555	35
jsid-post-a0eQ2bn	-0.91	29
jsid-post-avy837Z	0.5859	13
jsid-post-ae9rv3b	-0.8555	22
jsid-post-apRmW8M	0.9563	0
jsid-post-aYQY2Mx	-0.0783	19
jsid-post-a4PQDjy	0.9042	12
jsid-post-apRm43B	0.4939	14
jsid-post-a34QVxm	0.9761	10
jsid-post-aZZLG09	0.8979	25
jsid-post-a0eQ2AZ	0.875	35
jsid-post-aQzR05z	0.7506	98
jsid-post-a9yK9om	0.9186	32
jsid-post-aZZLGKp	0.9786	89
jsid-post-ae9rvB5	-0.6124	56
jsid-post-agmnPpg	-0.9788	56
jsid-post-azx90pq	0.3182	71
jsid-post-ayNBOwV	0.9849	19
jsid-post-aoyebYg	0.9477	50
jsid-post-awyA6Gx	0.9661	71
jsid-post-a6ZOA2q	0.9805	35
jsid-post-aqyKqW7	0.9661	33
jsid-post-aVvYNj8	-0.9186	28
jsid-post-aE023Mn	0.4588	19
jsid-post-an790Vq	0.1027	17
jsid-post-aZZLAq3	0.9479	80
jsid-post-a6ZOvr2	0.9022	86
jsid-post-aGyZW3X	0.8658	35
jsid-post-adBLmZ2	-0.765	24
jsid-post-aPAYKKK	0.9874	11
jsid-post-aKGxrR6	0.8442	11
jsid-post-ae9rvLm	0.8316	11
jsid-post-a7o3Ym2	0.8689	24
jsid-post-avy835M	0.9932	17
jsid-post-aYQY8Mm	0.9771	85
jsid-post-aqyK3WR	0.8442	14
jsid-post-ayNBg3y	0.8402	73
jsid-post-a34Q9yQ	0.0	25
jsid-post-azx9N5K	0.9022	86
jsid-post-ayNBgxb	0.9666	385
jsid-post-aqyK3yY	0.7574	58
jsid-post-aYQY8rq	0.5875	92
jsid-post-aW4YKv6	0.8885	25
jsid-post-aKGx0A6	0.8402	13
jsid-post-a873PpY	0.8957	296
jsid-post-aD21po9	0.25	1100
jsid-post-aGyZ30K	0.8176	259
jsid-post-aKGx0Vb	0.9531	244
jsid-post-aD21pG9	0.0	161
jsid-post-aryG6bB	0.8658	321
jsid-post-an79p10	0.6705	248
jsid-post-adBLZBN	0.8271	35
jsid-post-a1mQz52	-0.7506	11
jsid-post-axyzx9M	-0.8979	40
jsid-post-aAy3Wwp	0.0	255
jsid-post-an79pyq	0.8625	124
jsid-post-aryG657	0.875	53
jsid-post-aNDYxn4	0.7429	101
jsid-post-aNDYxZ0	0.9771	258
jsid-post-a9yKQA6	0.9769	15
jsid-post-aBy0q8Z	0.8663	48
jsid-post-aO8YgqM	0.7003	248
jsid-post-an79pXb	0.9747	48
jsid-post-aYQY8Wx	-0.743	16
jsid-post-aqyK39p	-0.8934	38
jsid-post-aAy3WBR	-0.0516	65
jsid-post-agmnMyr	0.8834	56
jsid-post-an79LAL	0.8979	80
jsid-post-agmnMVx	0.8885	13
jsid-post-a7o34yx	0.9595	44
jsid-post-aNDY6yG	0.875	18
jsid-post-aQzR0Gw	0.8672	20
jsid-post-a4PQDvv	0.9201	47
jsid-post-aoyeb73	0.9413	47
jsid-post-aRB1Y2M	0.6369	24
jsid-post-aNDY6R4	0.8481	23
jsid-post-a1mQGpw	0.5994	30
jsid-post-aLngxNA	0.0	110
jsid-post-avy8Nn5	-0.8481	11
jsid-post-azx9NQZ	0.6486	31
jsid-post-azx9NBZ	0.9803	0
jsid-post-a1mQzqw	0.9552	42
jsid-post-a873Pne	0.9612	24
jsid-post-ayNBgQr	0.9797	17
jsid-post-aO8Yg4y	0.9136	10
jsid-post-an79PxV	0.0258	11
jsid-post-adBLZ4d	0.0	26
jsid-post-aAy3WA0	0.765	10
jsid-post-aXPYDQP	0.9217	20
jsid-post-aYQY812	0.9712	23
jsid-post-adBLmWQ	-0.4019	17
jsid-post-aMVZovP	0.9824	35
jsid-post-aO8Yg56	0.0	25
jsid-post-aNDYxq0	0.6124	17
jsid-post-a9yKQK6	0.9794	13
jsid-post-axyzXxW	0.836	16
jsid-post-a873rd6	0.7506	0
jsid-post-aBy0qqx	0.9169	82
jsid-post-amoBjey	-0.8979	13
jsid-post-aBy0qoO	0.0	12
jsid-post-aMVZM1X	0.9423	16
jsid-post-azx96gK	0.8481	42
jsid-post-a34QoPv	0.91	25
jsid-post-apRmywM	0.9633	15
jsid-post-ajP8byQ	0.9729	12
jsid-post-aNDYxBG	0.9287	12
jsid-post-aNDYx1K	0.9517	11
jsid-post-azx9NWN	-0.9726	20
jsid-post-ae9rnOq	0.9403	12
jsid-post-aGyZPRX	-0.2023	11
jsid-post-a5QMmmL	0.936	15
jsid-post-aO8YX6R	0.8807	12
jsid-post-aKGxb23	0.91	37
jsid-post-aNDYyZv	-0.7717	14
jsid-post-aD21pBG	0.6124	14
jsid-post-aXPYDnz	0.6249	12
jsid-post-aNDYygb	0.0	98
jsid-post-aRB1x0M	0.3612	40
jsid-post-aBy0DxA	0.8074	39
jsid-post-aYQYz7O	0.9062	11
jsid-post-avy8bob	0.9287	19
jsid-post-aYQYzwm	0.6369	15
jsid-post-a7o3jDx	0.0	14
jsid-post-aBy0Dw2	0.7096	10
jsid-post-aE02eRO	-0.8271	14
jsid-post-aO8Y602	0.7717	15
jsid-post-aGyZPB5	-0.743	0
jsid-post-amoBD1y	-0.8176	10
jsid-post-aD21BYd	0.8979	28
jsid-post-aBy0D21	0.9217	20
jsid-post-aKGxbxN	0.4404	19
jsid-post-an79Aez	0.3182	14
jsid-post-a0eQA3v	0.0	10
jsid-post-aBy07Q1	0.836	12
jsid-post-a2vZewO	-0.7579	28
jsid-post-aPAYO8g	-0.6705	32
jsid-post-an79AvB	0.9666	30
jsid-post-apRmex8	0.9705	12
jsid-post-aLngqAA	0.9201	21
jsid-post-azx96dB	0.8442	22
jsid-post-a4PQM51	0.8807	10
jsid-post-axyzp11	0.743	16
jsid-post-a9yK3r1	0.7184	25
jsid-post-avy8YEM	-0.7674	25
jsid-post-aXPY8Rg	0.9246	24
jsid-post-apRme3B	-0.3818	36
jsid-post-aZZL9Qn	-0.9855	27
jsid-post-a5QMLVV	0.5106	12
jsid-post-a34Qo1m	0.9531	20
jsid-post-aNDYywK	0.9565	11
jsid-post-a9yKQbL	-0.4215	16
jsid-post-amoBZZv	0.7506	17
jsid-post-a7o3jm2	0.4019	15
jsid-post-adBL3R2	0.9896	24
jsid-post-azx96ZK	0.0	13
jsid-post-aQzRYAz	0.6249	16
jsid-post-aqyKvXZ	-0.91	23
jsid-post-abAYj38	-0.743	25
jsid-post-avy8brW	0.9666	13
jsid-post-adBL3yN	0.9485	12
jsid-post-a873BZ6	-0.7964	48
jsid-post-amoBDwd	0.9924	121
jsid-post-a34Qog3	0.0	67
jsid-post-a2vZQ6O	0.9846	18
jsid-post-apRmezn	0.9118	13
jsid-post-azx96vm	0.9186	14
jsid-post-aVvYG9M	0.3818	16
jsid-post-aryG6B0	0.8934	12
jsid-post-ae9rXLb	0.6124	27
jsid-post-aW4YVKA	0.9231	14
jsid-post-agmnRDw	0.3612	25
jsid-post-a5QM8xr	0.5423	28
jsid-post-amo5qNy	-0.836	29
jsid-post-aNDYy7b	0.9741	26
jsid-post-abAYjNO	0.91	30
jsid-post-an79AZn	0.9081	28
jsid-post-axyzpQp	-0.7096	15
jsid-post-apRmOOn	-0.9517	44
jsid-post-aryGO7d	0.5423	32
jsid-post-ajP5QE1	0.9858	24
jsid-post-aQz169w	0.9884	14
jsid-post-aND0mzv	0.9856	12
jsid-post-ayNoE8y	0.8225	39
jsid-post-aByg9Yx	-0.2023	33
jsid-post-aLngqyV	0.0	25
jsid-post-a6ZOWeR	0.9756	30
jsid-post-a4PQeM1	0.7096	32
jsid-post-aRB1YAQ	0.9801	35
jsid-post-ayNBOpY	0.765	65
jsid-post-ajP5Q81	-0.4215	55
jsid-post-amo5q79	0.8591	27
jsid-post-aGygKRw	0.9888	16
jsid-post-abAYjEb	0.0	17
jsid-post-aBy0pn2	0.7009	11
jsid-post-abAr3Yv	0.9862	11
jsid-post-aW4EBpq	0.9325	432
jsid-post-amo5q62	0.9432	122
jsid-post-a6ZNr98	0.802	81
jsid-post-aE0gdAN	0.9712	54
jsid-post-a4PRp6Q	0.9712	75
jsid-post-azx17xp	-0.5868	53
jsid-post-aPAR6Aw	0.5859	42
jsid-post-aW4EBjK	0.5267	71
jsid-post-aD2gRdZ	0.9781	58
jsid-post-a34Rvwr	0.8442	55
jsid-post-a7owvW2	0.0	20
jsid-post-ae95KeB	0.9638	79
jsid-post-a5QRpQq	-0.9942	23
jsid-post-a875dEe	0.91	31
jsid-post-aO80oB3	0.9764	27
jsid-post-aZZL9OW	0.9776	23
jsid-post-a7o3j2m	-0.2247	55
jsid-post-aNDYy9w	-0.9371	47
jsid-post-aRB1x47	0.891	23
jsid-post-a34QVre	0.9524	25
jsid-post-axyzXdb	-0.1027	78
jsid-post-axyzrD2	0.9393	11
jsid-post-a875dwZ	0.0	92
jsid-post-aGygK25	0.128	51
jsid-post-a9yRj2Z	0.3687	36
jsid-post-axy7EPM	0.6369	18
jsid-post-aryo1BK	0.0	17
jsid-post-awyoNLx	0.9584	14
jsid-post-a1mQ44b	-0.5423	11
jsid-post-aBy077z	0.5859	18
